Time_s,Sensor0_Raw,Sensor1_Raw,DutyCycle,is_from_callback,Sensor1_Hist_0,Sensor1_Hist_1,Sensor1_Hist_2,Sensor1_Hist_3,Sensor1_Hist_4,Sensor1_Hist_5,Sensor1_Hist_6,Sensor1_Hist_7,Sensor1_Hist_8,Sensor1_Hist_9,DutyCycle_Hist_0,DutyCycle_Hist_1,DutyCycle_Hist_2,DutyCycle_Hist_3,DutyCycle_Hist_4,DutyCycle_Hist_5,DutyCycle_Hist_6,DutyCycle_Hist_7,DutyCycle_Hist_8,DutyCycle_Hist_9
1737354694.362,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.365,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.367,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.370,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.372,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.374,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.378,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.380,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.382,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.385,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.388,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.390,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.393,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.395,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.397,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.400,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.402,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.404,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.407,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.409,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.412,1.1193,1.0290,47.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00
1737354694.415,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,45.00
1737354694.419,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,47.00,45.00,45.00
1737354694.421,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,47.00,45.00,45.00,45.00
1737354694.424,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,47.00,45.00,45.00,45.00,45.00
1737354694.426,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,47.00,45.00,45.00,45.00,45.00,45.00
1737354694.429,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,47.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.431,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,47.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.434,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,47.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.437,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,47.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.440,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.443,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.445,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.448,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.450,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.453,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.456,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.458,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.461,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.463,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.466,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.470,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.473,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.475,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.480,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.483,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.486,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.493,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.495,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.498,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.501,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.503,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.506,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.508,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.512,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.515,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.518,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.520,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.522,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.524,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.527,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.530,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.532,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.536,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.538,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.541,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.544,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.546,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.549,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.552,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.554,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.558,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.560,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.563,1.1193,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.565,1.1226,1.0290,45.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00
1737354694.568,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,43.00
1737354694.571,1.1193,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,43.00,43.00
1737354694.575,1.1193,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,45.00,43.00,43.00,43.00
1737354694.577,1.1193,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,45.00,43.00,43.00,43.00,43.00
1737354694.580,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,45.00,43.00,43.00,43.00,43.00,43.00
1737354694.582,1.1193,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,45.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.585,1.1193,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,45.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.587,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,45.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.590,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,45.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.594,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.597,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.600,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.604,1.1226,1.0323,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0323,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.606,1.1226,1.0323,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0323,1.0323,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.610,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0323,1.0323,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.615,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0323,1.0323,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.617,1.1226,1.0323,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0323,1.0323,1.0290,1.0290,1.0323,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.620,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0323,1.0323,1.0290,1.0290,1.0323,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.622,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0323,1.0323,1.0290,1.0290,1.0323,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.625,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0323,1.0323,1.0290,1.0290,1.0323,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.628,1.1226,1.0290,43.00,False,1.0290,1.0323,1.0323,1.0290,1.0290,1.0323,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.631,1.1226,1.0290,43.00,False,1.0323,1.0323,1.0290,1.0290,1.0323,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.634,1.1226,1.0290,43.00,False,1.0323,1.0290,1.0290,1.0323,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.636,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0323,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.639,1.1226,1.0290,43.00,False,1.0290,1.0323,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.641,1.1226,1.0290,43.00,False,1.0323,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.644,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.646,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.649,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.652,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.654,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.657,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.659,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.662,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.665,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.667,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.669,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.672,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.674,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.676,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.679,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.681,1.1226,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.684,1.1193,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.686,1.1193,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.688,1.1193,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
1737354694.691,1.1193,1.0290,43.00,False,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,1.0290,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00
