Time_s,Sensor0_Raw,Sensor1_Raw,DutyCycle,Setpoint,HYST_LOW,HYST_HIGH,Predicted_Lower_Sensor,flying_magnets_field,is_from_callback
1737354718.725,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0032,True
1737354718.731,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,False
1737354718.738,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354718.766,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354718.779,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354718.792,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354718.804,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354718.817,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354718.823,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,False
1737354718.830,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,True
1737354718.855,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,True
1737354718.869,1.0548,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,True
1737354718.881,1.0548,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,True
1737354718.894,1.0516,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0226,True
1737354718.907,1.0516,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0226,True
1737354718.920,1.0419,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0322,True
1737354718.932,1.0419,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0322,False
1737354718.933,1.0419,1.0452,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0322,True
1737354718.957,1.0419,1.0516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0322,True
1737354718.969,1.0355,1.0581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0387,True
1737354718.982,1.0290,1.0709,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0452,True
1737354718.994,1.0226,1.0968,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0516,True
1737354719.007,1.0129,1.1548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0613,True
1737354719.020,1.0032,1.1677,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354719.033,1.0032,1.1742,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354719.045,1.0032,1.1838,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0709,True
1737354719.058,1.0000,1.2129,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354719.070,1.0000,1.2226,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354719.083,0.9968,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354719.096,0.9968,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354719.109,0.9936,1.2516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.122,0.9936,1.2516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.134,0.9936,1.2516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.147,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.149,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354719.160,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.186,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.199,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.213,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.226,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.228,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354719.245,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.264,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.277,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.289,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.303,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.315,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.329,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.341,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354719.354,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0808,True
1737354719.367,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,True
1737354719.367,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,False
1737354719.380,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0752,-0.0816,True
1737354719.393,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0785,-0.0849,False
1737354719.403,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0800,-0.0865,True
1737354719.427,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0806,-0.0870,False
1737354719.428,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0909,-0.0974,True
1737354719.452,0.9968,1.2484,76.00,1.1500,-0.2000,0.0000,1.0999,-0.1031,True
1737354719.452,1.0032,1.2322,76.00,1.1500,-0.2000,0.0000,1.1060,-0.1028,False
1737354719.469,1.0258,1.1742,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0803,True
1737354719.477,1.0355,1.0774,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0705,False
1737354719.501,1.0419,1.0581,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0641,False
1737354719.502,1.0419,1.0419,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0641,True
1737354719.516,1.0645,1.0387,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0415,False
1737354719.527,1.0742,1.0355,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0319,True
1737354719.550,1.0871,1.0355,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0189,False
1737354719.551,1.0742,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0319,True
1737354719.576,1.0871,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0189,True
1737354719.589,1.0871,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0189,True
1737354719.590,1.0871,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0189,False
1737354719.602,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,True
1737354719.627,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.637,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.673,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.673,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.699,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.706,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.719,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.730,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.754,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.760,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.767,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.785,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.792,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.816,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.817,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.841,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.842,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.854,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.881,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.884,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.909,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.912,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.930,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.940,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.952,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354719.969,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354719.976,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354720.000,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354720.000,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354720.014,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354720.025,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354720.048,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354720.049,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354720.073,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354720.075,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354720.086,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354720.104,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1048,-0.0016,False
1737354720.125,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354720.138,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354720.151,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354720.163,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354720.176,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0006,True
1737354720.189,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0329,True
1737354720.201,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0936,-0.0226,True
1737354720.214,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0841,-0.0132,True
1737354720.229,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354720.242,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354720.244,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,False
1737354720.255,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354720.280,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354720.292,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354720.299,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,False
1737354720.306,1.0548,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,True
1737354720.330,1.0548,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0193,False
1737354720.332,1.0516,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0226,True
1737354720.356,1.0516,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0226,True
1737354720.368,1.0452,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0290,True
1737354720.381,1.0419,1.0452,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0322,True
1737354720.394,1.0323,1.0548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0419,True
1737354720.406,1.0323,1.0548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0419,True
1737354720.419,1.0193,1.0774,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0548,True
1737354720.431,1.0097,1.1129,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0645,True
1737354720.438,1.0000,1.1742,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,False
1737354720.458,1.0000,1.1903,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354720.460,1.0000,1.1968,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,False
1737354720.472,0.9968,1.2129,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354720.495,0.9968,1.2387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354720.502,0.9936,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354720.509,0.9936,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.532,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.545,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.559,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.571,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.584,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.597,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.609,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.622,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.635,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.642,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354720.648,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.673,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.686,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.699,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354720.700,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.724,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.737,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.744,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354720.751,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.774,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.787,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.790,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354720.801,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.825,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.838,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.851,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354720.864,0.9936,1.2613,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0808,False
1737354720.864,0.9936,1.2613,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,True
1737354720.889,0.9936,1.2613,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0809,True
1737354720.889,0.9936,1.2613,76.00,1.1500,-0.2000,0.0000,1.0752,-0.0816,False
1737354720.905,0.9936,1.2613,76.00,1.1500,-0.2000,0.0000,1.0785,-0.0849,True
1737354720.929,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0800,-0.0865,False
1737354720.929,0.9936,1.2581,76.00,1.1500,-0.2000,0.0000,1.0806,-0.0870,True
1737354720.954,1.0032,1.2581,76.00,1.1500,-0.2000,0.0000,1.0909,-0.0877,True
1737354720.955,1.0258,1.2581,76.00,1.1500,-0.2000,0.0000,1.0999,-0.0741,False
1737354720.971,1.0323,1.1838,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0738,True
1737354720.979,1.0742,1.1742,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0319,False
1737354720.995,1.0742,1.0581,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0319,True
1737354721.003,1.0742,1.0387,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0319,False
1737354721.015,1.0742,1.0355,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0319,True
1737354721.033,1.0936,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0125,False
1737354721.039,1.0936,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0125,True
1737354721.054,1.0936,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0125,False
1737354721.065,1.0968,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0093,True
1737354721.088,1.0968,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0093,True
1737354721.089,1.0968,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0093,False
1737354721.115,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,False
1737354721.115,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,True
1737354721.133,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.140,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.164,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.165,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.193,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.193,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.207,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.220,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.232,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.258,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.258,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.277,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.284,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.312,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.312,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.340,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.340,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.364,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.367,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.391,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.406,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.408,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.434,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.435,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.454,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.460,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.486,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.486,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.507,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.514,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.541,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.541,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.569,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.569,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.583,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354721.609,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354721.609,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1048,-0.0016,True
1737354721.637,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354721.651,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354721.666,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0334,True
1737354721.681,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0334,True
1737354721.683,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0329,False
1737354721.707,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0329,True
1737354721.721,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0936,-0.0226,True
1737354721.723,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0841,-0.0196,False
1737354721.735,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354721.759,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,False
1737354721.760,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354721.785,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354721.799,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,True
1737354721.812,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,True
1737354721.825,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,True
1737354721.832,1.0581,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0161,False
1737354721.839,1.0516,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0226,True
1737354721.864,1.0516,1.0387,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0226,True
1737354721.877,1.0452,1.0419,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0290,True
1737354721.891,1.0419,1.0452,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0322,True
1737354721.904,1.0355,1.0516,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0387,True
1737354721.918,1.0290,1.0613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0452,True
1737354721.931,1.0193,1.0742,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0548,True
1737354721.945,1.0193,1.0774,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0548,True
1737354721.947,1.0000,1.1677,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,False
1737354721.973,1.0000,1.1903,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354721.987,1.0000,1.1968,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0742,True
1737354722.000,0.9968,1.2000,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0774,True
1737354722.006,0.9936,1.2258,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354722.013,0.9936,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.041,0.9936,1.2484,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.055,0.9936,1.2548,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.057,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354722.069,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.095,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.109,0.9936,1.2581,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.122,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354722.122,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.150,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.163,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.176,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.188,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.201,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.214,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.227,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.240,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.253,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.267,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.280,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.294,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.307,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,True
1737354722.314,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
1737354722.334,0.9936,1.2613,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0806,False
